CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
IAPZQ,Pasture Creek,Undetermined,,Creek,Water Feature,RIV,0c89b9b3849c20c3badb4362b2d60166,53.8091667,-118.1550000,56-2-W6,Alberta,250000,1947-07-03,Alberta Culture and Tourism
IAPZS,Patenaude Lake,Undetermined,,Lake,Water Feature,LAKE,0c89ba35849c20c339d901e73228902e,59.1744445,-113.3063889,117-20-W4,Alberta,250000,1949-11-03,Alberta Culture and Tourism
IAPZT,Paterson Lake,Undetermined,,Lake,Water Feature,LAKE,0c89bab8849c20c37dcb61dd31407135,53.7869444,-110.4505556,"55-3,4-W4",Alberta,250000,1940-05-21,Alberta Culture and Tourism
IAPZV,Patience,Undetermined,,Locality,Populated Place,UNP,0c89bb3d849c20c361afb459efa49cc9,53.0613889,-113.7541667,17-47-26-W4,Alberta,250000,1950-05-02,Alberta Culture and Tourism
IAPZW,Patricia,Undetermined,,Hamlet,Populated Place,UNP,0c89bafa849c20c30ee1842da1f89a0c,50.6994444,-111.6769444,13-20-13-W4,Alberta,1000000,1941-12-07,Alberta Culture and Tourism
IAPZX,Patricia Heights,Undetermined,,Urban Community,Populated Place,UNP,52b7ea62bbe111d892e2080020a0f4c9,53.5166670,-113.6000000,Edmonton,Alberta,50000,,Alberta Culture and Tourism
IAPZY,Patricia Hill,Undetermined,,Hill,Terrain Feature,MTN,0c89bb7f849c20c31239a8b29c0a351f,52.6322222,-110.7086111,42-5-W4,Alberta,250000,1954-09-02,Alberta Culture and Tourism
IAPZZ,Patricia Lake,Undetermined,,Lake,Water Feature,LAKE,0c89bbc0849c20c32458152d7dad0feb,52.9027778,-118.1019444,45-1-W6,Alberta,250000,1951-02-07,Alberta Culture and Tourism
IABAH,Pats Creek,Undetermined,,Creek,Water Feature,RIV,0c82a99e849c20c36ea8a7d40101d519,56.2330555,-117.2952778,31-83-21-W5,Alberta,250000,1979-01-15,Alberta Culture and Tourism
IATNQ,Patterson,Undetermined,,Urban Community,Populated Place,UNP,54f1fc24bbe111d892e2080020a0f4c9,51.0638890,-114.1611100,Calgary,Alberta,50000,,Alberta Culture and Tourism
IAQHE,Patterson Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d69c849c20c30f977a66dd83cadc,58.2247222,-110.1155556,106-1-W4,Alberta,250000,1954-06-03,Alberta Culture and Tourism
IATXV,Patterson's Peak,Undetermined,,Peak,Terrain Feature,MTN,0d08878f849c20c3c15c55c9677b2e30,50.4775000,-114.6827778,17-5-W5,Alberta,50000,2000-03-01,Alberta Culture and Tourism
IASPG,Pattison Pass,Undetermined,,Pass,Terrain Feature,VALL,97b7b7f1c6cb11d892e2080020a0f4c9,52.9675000,-118.3852778,46-3-W6,Alberta,50000,2002-09-21,Alberta Culture and Tourism
IAEWT,Paul Lake,Undetermined,,Lake,Water Feature,LAKE,0c847421849c20c37629722cc7ad7589,55.2722222,-113.9411111,72-26-W4,Alberta,250000,1945-12-08,Alberta Culture and Tourism
IAQHJ,Paul Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d761849c20c308a898544c991832,53.6358333,-112.9005556,54-20-W4,Alberta,250000,1950-05-02,Alberta Culture and Tourism
IAQHH,Pauline Creek,Undetermined,,Creek,Water Feature,RIV,0c89d6dd849c20c3bc8a59327877e519,53.5958334,-119.5780556,53-11-W6,Alberta,250000,1957-10-03,Alberta Culture and Tourism
IAQHM,Paxson,Undetermined,,Locality,Populated Place,UNP,0c89d7a2849c20c38728fb102a2b6be6,54.6816667,-113.0061111,6-66-20-W4,Alberta,250000,1945-12-08,Alberta Culture and Tourism
IAQHN,Paxton Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d825849c20c3d2487446dc80d724,58.2608334,-110.7058333,107-5-W4,Alberta,250000,1954-06-03,Alberta Culture and Tourism
IATXU,Payne Lake,Undetermined,,Lake,Water Feature,LAKE,1260b3e0d05311d892e2080020a0f4c9,49.1108333,-113.6536111,2-28-W4,Alberta,250000,2000-03-01,Alberta Culture and Tourism
IAQHO,Peace Butte,Undetermined,,Butte,Terrain Feature,MTN,0c89d7e2849c20c34904d7e7c9240151,49.7211111,-110.8061111,7-9-6-W4,Alberta,250000,1947-03-13,Alberta Culture and Tourism
IAEWU,Peace Grove,Undetermined,,Locality,Populated Place,UNP,0c8474e5849c20c3cd90e7cfb044e02e,56.3052778,-118.7133333,27-84-5-W6,Alberta,50000,1949-04-07,Alberta Culture and Tourism
IAQHP,Peace Hills,Undetermined,,Hills,Terrain Feature,MTN,0c89d866849c20c330d98b435f9e11cb,52.9891667,-113.4055556,46-24-W4,Alberta,250000,1937-06-01,Alberta Culture and Tourism
IAQHR,Peace Point,Undetermined,,Locality,Populated Place,UNP,0c89d8aa849c20c3b12d43be1f73d481,59.1269445,-112.4494444,35-116-15-W4,Alberta,250000,1962-06-21,Alberta Culture and Tourism
IAEWV,Peace Point,Undetermined,,Point,Terrain Feature,CAPE,0c8474a4849c20c3fab55e327e279da3,59.1163889,-112.4202778,116-15-W4,Alberta,250000,1944-07-12,Alberta Culture and Tourism
IAUFJ,Peace Point 222,Undetermined,,Indian Reserve,Administrative Area,IR,0857c612bbe311d892e2080020a0f4c9,59.1364364,-112.4407346,"116,117-15-W4",Alberta,50000,1996-03-12,Indigenous and Northern Affairs Canada
IAEWL,Peace River,Undetermined,,Town,Populated Place,TOWN,7b740c96d05511d892e2080020a0f4c9,56.2358334,-117.2986111,"83,84-21-W5",Alberta,7500000,1995-01-01,Alberta Culture and Tourism
IAJES,Peace River,Undetermined,,River,Water Feature,RIV,78b457b6ba3411d892e2080020a0f4c9,59.0000000,-111.4166667,115-9-W4,Alberta,5000000,1983-11-23,Alberta Culture and Tourism
IASHE,Peace-Athabasca Delta,Undetermined,,Delta,Terrain Feature,CAPE,9646266fc6cb11d892e2080020a0f4c9,58.6666667,-111.5000000,,Alberta,50000,1990-11-14,Alberta Culture and Tourism
IAQHU,Peach Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d8ef849c20c31bbe501fd3c47b6e,53.2830556,-117.7930556,50-26-W5,Alberta,50000,1956-08-02,Alberta Culture and Tourism
IAEWX,Peacock,Undetermined,,Locality,Populated Place,UNP,0c847526849c20c33f8e1bd29f6a15ec,50.0747222,-113.0841667,9-13-23-W4,Alberta,50000,1957-05-02,Alberta Culture and Tourism
IAQID,Peanut Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d973849c20c3b519d36a85426a5a,54.0150000,-114.3513889,58-3-W5,Alberta,250000,1976-01-16,Alberta Culture and Tourism
IAQIF,Pear Lake,Undetermined,,Lake,Water Feature,LAKE,0c89d9f7849c20c3760c191725232838,54.6725000,-113.1955556,65-22-W4,Alberta,250000,1952-08-14,Alberta Culture and Tourism
IAQIE,Pearce,Undetermined,,Locality,Populated Place,UNP,0c89d931849c20c3872cb8f825e70fc3,49.7922223,-113.2561111,1-10-25-W4,Alberta,250000,1954-07-08,Alberta Culture and Tourism
IATDH,Pearce Lake,Undetermined,,Lake,Water Feature,LAKE,0cc7c95f849c20c3df484ea54779f01e,52.7116667,-112.6436111,14-43-19-W4,Alberta,50000,1995-03-06,Alberta Culture and Tourism
IAQIG,Pearl Creek,Undetermined,,Creek,Water Feature,RIV,0c89d9b6849c20c36f6f82ba0c5cec05,53.8119445,-119.0325000,56-7-W5,Alberta,50000,1953-03-05,Alberta Culture and Tourism
IAQIH,Pearl Lake,Undetermined,,Lake,Water Feature,LAKE,0c89da79849c20c3d0d0f4c63dfa28f4,51.7661111,-112.1000000,32-15-W4,Alberta,250000,1955-01-20,Alberta Culture and Tourism
IAEWY,Pearson Lake,Undetermined,,Lake,Water Feature,LAKE,0c8475a9849c20c33d2557167ce7eef7,57.9588889,-111.2369444,103-8-W4,Alberta,250000,1944-12-09,Alberta Culture and Tourism
IAQII,Pearson Lake,Undetermined,,Lake,Water Feature,LAKE,0c89da38849c20c31ffe57002983cb55,53.3169445,-111.4130556,16-50-10-W4,Alberta,250000,1941-09-11,Alberta Culture and Tourism
IAQIK,Peavey,Undetermined,,Locality,Populated Place,UNP,0c89daba849c20c3a6f1e99c522a7c67,53.8866667,-113.6325000,34-56-25-W4,Alberta,250000,1951-09-06,Alberta Culture and Tourism
IAQIL,Peavine,Undetermined,,Locality,Populated Place,UNP,0c89db3c849c20c31980a997df192dbd,54.0644444,-114.9200000,1-59-7-W5,Alberta,250000,1945-12-08,Alberta Culture and Tourism
IAQIM,Peavine Creek,Undetermined,,Creek,Water Feature,RIV,0c89dafb849c20c33ac93738cb9ea8a0,55.5919445,-117.3530556,21-76-22-W5,Alberta,250000,1948-02-06,Alberta Culture and Tourism
IAQIN,Peavine Lake,Undetermined,,Lake,Water Feature,LAKE,0c89db7c849c20c38a9db017ae8f0c09,53.9188889,-118.9997222,57-7-W6,Alberta,250000,1947-09-04,Alberta Culture and Tourism
IATIV,Peavine Metis Settlement,Undetermined,,Metis Settlement,Populated Place,UNP,f796f29ad05211d892e2080020a0f4c9,55.8569444,-116.2641667,,Alberta,50000,1990-07-05,Alberta Culture and Tourism
IAQIP,Pecten,Undetermined,,Locality,Populated Place,UNP,0c89dbfd849c20c37c2aa075171adc1c,49.3058333,-113.9902778,21-4-30-W4,Alberta,250000,1961-07-26,Alberta Culture and Tourism
IASXV,Peden Lake,Undetermined,,Lake,Water Feature,LAKE,0cae3039849c20c3c01b81ebc65fe630,57.5761111,-110.3386111,12-99-3-W4,Alberta,50000,1991-10-03,Alberta Culture and Tourism
IASYW,Peden's Point,Undetermined,,Point,Terrain Feature,CAPE,0cb06192849c20c31a942b9edde79aa5,56.7475000,-111.3844444,12-28-89-9-W4,Alberta,50000,1992-01-22,Alberta Culture and Tourism
IAQIQ,Pedley,Undetermined,,Locality,Populated Place,UNP,0c89dbbc849c20c3649d8bbf6472d914,53.4658333,-117.4433333,3-52-24-W5,Alberta,250000,1944-06-02,Alberta Culture and Tourism
IABAI,Pedley Reservoir,Undetermined,,Reservoir,Water Feature,LAKE,0cff6b33849c20c3a8cef57bdcf41594,53.4569440,-117.4375000,2-52-24-W5,Alberta,50000,1979-09-25,Alberta Culture and Tourism
IAEWZ,Peel Creek,Undetermined,,Creek,Water Feature,RIV,0c847567849c20c3c0fbe273a837719b,58.2783334,-113.3127778,107-20-W4,Alberta,250000,1944-07-12,Alberta Culture and Tourism
IAEXA,Peerless Lake,Undetermined,,Lake,Water Feature,LAKE,0c8475eb849c20c36a1d57bdb91e341c,56.6166666,-114.6666667,88-5-W5,Alberta,1000000,1944-10-12,Alberta Culture and Tourism
IAQIU,Peerless Lake,Undetermined,,Hamlet,Populated Place,UNP,0c89dc7f849c20c3a258e8dcc4b1007a,56.6708334,-114.5752778,33-88-4-W5,Alberta,1000000,1958-08-07,Alberta Culture and Tourism
IBADU,Peerless Trout 238,Undetermined,,Indian Reserve,Administrative Area,IR,7a27d7528103448bb269735b0ced747f,56.5670867,-114.6788471,,Alberta,50000,2016-05-24,Indigenous and Northern Affairs Canada
IAQIV,Peers,Undetermined,,Hamlet,Populated Place,UNP,0cffdd3f849c20c3f0e39c00b0f54a51,53.6658333,-115.9925000,16-54-14-W5,Alberta,1000000,1950-06-02,Alberta Culture and Tourism
IAQIY,Peigan Creek,Undetermined,,Creek,Water Feature,RIV,6bdc3228d05511d892e2080020a0f4c9,49.6216667,-111.0319444,4-8-8-W4,Alberta,250000,1977-09-22,Alberta Culture and Tourism
IAUBN,Peigan Timber Limit B,Undetermined,,Indian Reserve,Administrative Area,IR,0109a8afbbe311d892e2080020a0f4c9,49.7472222,-113.9722222,"12,7,29",Alberta,50000,1989-05-17,Indigenous and Northern Affairs Canada
IAQJC,Pekisko,Undetermined,,Locality,Populated Place,UNP,6be755b9d05511d892e2080020a0f4c9,50.4327778,-114.1605556,13-17-2-W5,Alberta,250000,1939-12-12,Alberta Culture and Tourism
IAQJD,Pekisko Creek,Siksika,,Creek,Water Feature,RIV,0c89dd45849c20c3cd577902a3af4394,50.4822222,-114.1286111,31-17-1-W5,Alberta,250000,1939-12-12,Alberta Culture and Tourism
IAQJE,Pekse Creek,Undetermined,,Creek,Water Feature,RIV,0c89dd03849c20c3d4e96b7ae2ad19d4,51.9291667,-114.7508333,23-34-6-W5,Alberta,50000,1937-11-02,Alberta Culture and Tourism
IAQJF,Peleck Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c89dddf849c20c30c794da86f6f06db,54.0222222,-111.9050000,20-58-13-W4,Alberta,250000,1950-04-06,Alberta Culture and Tourism
IAQJG,Pelican Island,Undetermined,,Island,Terrain Feature,ISL,0c89dd86849c20c3ac1c0afd54436c7f,50.4022222,-111.9677778,2-17-15-W4,Alberta,50000,1959-12-10,Alberta Culture and Tourism
IAQJH,Pelican Island,Undetermined,,Island,Terrain Feature,ISL,0c89de61849c20c3e06c3ed7f330b435,54.8661111,-111.9627778,67-13-W4,Alberta,250000,1951-05-03,Alberta Culture and Tourism
IASWE,Pelican Island,Undetermined,,Island,Terrain Feature,ISL,0cae22ee849c20c30146a28aab582933,57.4563889,-112.6327778,"35,36-97-16-W4",Alberta,50000,1991-10-03,Alberta Culture and Tourism
IASWL,Pelican Island,Undetermined,,Island,Terrain Feature,ISL,0cae24f2849c20c3fcc36530140c421b,57.6233333,-112.5544444,28-99-16-W4,Alberta,50000,1991-10-03,Alberta Culture and Tourism
IAQJK,Pelican Lake,Undetermined,,Lake,Water Feature,LAKE,0cffdbf5849c20c3c91f6620981df097,55.8063889,-113.2583333,"78,79-21,22-W4",Alberta,1000000,1945-12-08,Alberta Culture and Tourism
IAQJJ,Pelican Lake,Undetermined,,Lake,Water Feature,LAKE,0c89dea1849c20c340addd1e677b49c6,55.0311111,-117.6675000,1-70-25-W5,Alberta,1000000,1952-03-06,Alberta Culture and Tourism
IAQJI,Pelican Lake,Undetermined,,Lake,Water Feature,LAKE,0c89de20849c20c3b677537f9b3594f4,52.8930555,-110.4005556,20-45-3-W4,Alberta,1000000,1951-04-05,Alberta Culture and Tourism
IAQJL,Pelican Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c89df24849c20c34a844548d4b58fef,55.5911111,-113.6861111,"76-23,24,25-W4",Alberta,1000000,1954-02-03,Alberta Culture and Tourism
IASDJ,Pelican Narrows,Undetermined,,Summer Village,Populated Place,VILG,a18f8fcfd05411d892e2080020a0f4c9,54.2633333,-110.8936111,7-61-6-W4,Alberta,250000,1995-01-01,Alberta Culture and Tourism
IAQJM,Pelican Point,Undetermined,,Point,Terrain Feature,CAPE,0c89dee2849c20c3832208796469f22f,52.5219444,-112.8205556,16-41-20-W4,Alberta,250000,1979-02-19,Alberta Culture and Tourism
IAQJN,Pelican Portage,Undetermined,,Locality,Populated Place,UNP,0c89df65849c20c30ddbc248a4461574,55.8005555,-112.6336111,30-78-17-W4,Alberta,250000,1945-12-08,Alberta Culture and Tourism
IAQJQ,Pelican Rapids,Undetermined,,Rapids,Water Feature,RAP,0c89dfa5849c20c3f3accb930969a336,59.9416666,-111.6880556,126-10-W4,Alberta,50000,1929-12-31,Alberta Culture and Tourism
IAQJP,Pelican Rapids,Undetermined,,Rapids,Water Feature,RAP,a140d388d05411d892e2080020a0f4c9,55.8597222,-112.6300000,79-17-W4,Alberta,50000,1978-05-09,Alberta Culture and Tourism
IAQJR,Pelican River,Undetermined,,River,Water Feature,RIV,0c89e028849c20c3efa65ee13238198b,55.8361111,-112.6441667,79-17-W4,Alberta,1000000,1945-12-08,Alberta Culture and Tourism
IAQJS,Pelican Settlement,Undetermined,,Settlement,Administrative Area,GEOG,0c89dfe7849c20c31c51e53645e5e071,55.8097222,-112.6463889,78-17-W4,Alberta,50000,1954-02-03,Alberta Culture and Tourism
IAQJT,Pelletier Creek,Undetermined,,Creek,Water Feature,RIV,0c89e0aa849c20c366207b2eb7b02fa6,49.6280556,-114.4777778,3-8-4-W5,Alberta,50000,1943-10-04,Alberta Culture and Tourism
IAEXD,Peltier Creek,Undetermined,,Creek,Water Feature,RIV,0c84762d849c20c3c86463bd70a050cd,59.1022222,-111.5577778,116-10-W4,Alberta,250000,1963-10-01,Alberta Culture and Tourism
IAQJU,Pembina,Undetermined,,Locality,Populated Place,UNP,0c89e069849c20c3aa9fdfa1a5e720c4,53.1422222,-115.1472222,18-48-8-W5,Alberta,250000,1949-09-01,Alberta Culture and Tourism
IAQJV,Pembina Forks,Undetermined,,Locality,Populated Place,UNP,0c89e136849c20c33ebe7891c857f7c5,52.9841667,-116.6483333,5-46-19-W5,Alberta,50000,1939-12-12,Alberta Culture and Tourism
IAQJW,Pembina Heights,Undetermined,,Locality,Populated Place,UNP,0c89e0ea849c20c376799b8e49b12429,54.2100000,-114.1525000,24-60-2-W5,Alberta,250000,1961-01-19,Alberta Culture and Tourism
IAQJX,Pembina River,Cree,,River,Water Feature,RIV,0c89e1b9849c20c33d187fae9f2b4f07,54.7433333,-114.2836111,30-66-2-W5,Alberta,5000000,1945-12-08,Alberta Culture and Tourism
IAAEV,Pembina River Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,0cff5e2e849c20c3eb315635a5971b51,53.6077778,-114.9972222,53-7-W5,Alberta,1000000,1980-12-31,Alberta Culture and Tourism
IAQJY,Pembridge,Undetermined,,Locality,Populated Place,UNP,0c89e178849c20c328ad7b4f1db421e0,53.9083333,-114.6794444,10-57-5-W5,Alberta,250000,1950-04-06,Alberta Culture and Tourism
IAQJZ,Pemburton Hill,Undetermined,,Locality,Populated Place,UNP,0c89e23a849c20c30b179082d0a846a4,53.3355556,-114.2388889,20-50-2-W5,Alberta,250000,1950-07-06,Alberta Culture and Tourism
IASLS,Pemmican Creek,Undetermined,,Creek,Water Feature,RIV,0cadf256849c20c32d5ef842dd6efb32,57.2116667,-111.3063889,6-95-8-W4,Alberta,50000,1989-10-27,Alberta Culture and Tourism
IAQKA,Pemukan,Undetermined,,Locality,Populated Place,UNP,0c89e1f9849c20c3ec41a64c5baef627,51.9719445,-110.4441667,1-35-4-W4,Alberta,250000,1951-11-01,Alberta Culture and Tourism
IAQKB,Penbrooke Meadows,Undetermined,,Urban Community,Populated Place,UNP,52f1bf18bbe111d892e2080020a0f4c9,51.0500000,-113.9333300,Calgary,Alberta,50000,,Alberta Culture and Tourism
IAQKD,Pendryl,Undetermined,,Locality,Populated Place,UNP,0cffddc1849c20c3253f1ffe88d32e11,52.9605556,-114.6533333,15-46-5-W5,Alberta,250000,1950-05-04,Alberta Culture and Tourism
IAQKF,Penhold,Undetermined,,Town,Populated Place,TOWN,7eeeb4b3d05511d892e2080020a0f4c9,52.1369444,-113.8730556,36-36-28-W4,Alberta,1000000,1995-01-01,Alberta Culture and Tourism
IAQKG,Peninsula Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e27a849c20c37623a6b98f021089,52.8600000,-111.4855556,45-11-W4,Alberta,250000,1951-04-05,Alberta Culture and Tourism
IAQKH,Pennington Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e2ff849c20c380ae7802ab9e2ada,52.1419445,-113.9191667,34-36-28-W4,Alberta,250000,1937-06-01,Alberta Culture and Tourism
IAQKI,Peno,Undetermined,,Locality,Populated Place,UNP,0c89e2ba849c20c3e6f2c5624fe938e4,53.9205556,-112.6530556,18-57-18-W4,Alberta,250000,1950-05-02,Alberta Culture and Tourism
IAQKJ,Peno Creek,Undetermined,,Creek,Water Feature,RIV,0c89e380849c20c3be37261474592ff2,54.0022222,-112.5841667,10-58-18-W4,Alberta,250000,1958-06-05,Alberta Culture and Tourism
IAQKK,Peno Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e33f849c20c370df6b304d706ccb,53.9413889,-112.6975000,"23,24-57-19-W4",Alberta,250000,1958-06-05,Alberta Culture and Tourism
IASGV,Penstock Creek,Undetermined,,Creek,Water Feature,RIV,0cada9e8849c20c36bc56a8220fab016,52.6611111,-118.2402778,,Alberta,50000,1951-01-17,Alberta Culture and Tourism
IAQKL,Pentland Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e401849c20c3ae6f41ccff55a412,55.8127778,-116.0477778,"78,79-14-W5",Alberta,250000,1947-09-04,Alberta Culture and Tourism
IAQKM,Peoria,Undetermined,,Locality,Populated Place,UNP,0c89e3c1849c20c34975d9f27cb3767a,55.6227778,-118.3113889,36-73-3-W6,Alberta,250000,1948-03-02,Alberta Culture and Tourism
IAQKN,Peppers Creek,Undetermined,,Creek,Water Feature,RIV,0c89e485849c20c3620be84a7da40b66,52.0494445,-115.6455556,35-12-W5,Alberta,250000,1955-01-20,Alberta Culture and Tourism
IAQKO,Peppers Creek,Undetermined,,Creek,Water Feature,RIV,0c89e443849c20c374c398b69b5ab77e,53.4625000,-117.7938889,52-26-W5,Alberta,250000,1956-08-02,Alberta Culture and Tourism
IAQKP,Peppers Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e50b849c20c304f47b37d1e18c28,52.0388889,-115.7055556,30-35-12-W5,Alberta,250000,1941-08-14,Alberta Culture and Tourism
IAQKQ,Peppers Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e4c9849c20c329b92e2a8e6247c9,53.4452778,-117.7294444,51-26-W5,Alberta,250000,1956-08-02,Alberta Culture and Tourism
IAQKR,Perbeck,Undetermined,,Locality,Populated Place,UNP,0c89e58d849c20c3a3d3758b055d87e9,51.9619444,-113.0922222,32-34-22-W4,Alberta,250000,1955-01-20,Alberta Culture and Tourism
IAQKU,Percy Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e5d7849c20c371d1d7c76bcc1988,53.2016666,-111.4111111,4-49-10-W4,Alberta,250000,1941-09-11,Alberta Culture and Tourism
IAQKT,Percy Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e618849c20c3e42836753680bbb7,51.9244445,-110.4286111,34-3-W4,Alberta,250000,1951-11-01,Alberta Culture and Tourism
IASRS,Perfume Lake,Undetermined,,Lake,Water Feature,LAKE,0cae018f849c20c336c28d922a03c780,57.0319444,-113.5186111,5-93-22-W4,Alberta,50000,1991-09-23,Alberta Culture and Tourism
IAEXI,Perry Creek,Undetermined,,Creek,Water Feature,RIV,0c8476b0849c20c3760823f535ec12b1,59.6833334,-116.7166667,128-16-W5,Alberta,250000,1964-07-03,Alberta Culture and Tourism
IAEXJ,Perryvale,Undetermined,,Locality,Populated Place,UNP,0c84766e849c20c3b539be4a8da3b225,54.4677778,-113.3866667,22-63-23-W4,Alberta,250000,1945-12-08,Alberta Culture and Tourism
IAQKY,Perseverance Mountain,Undetermined,,Mountain,Terrain Feature,MTN,78e32fe8ba3411d892e2080020a0f4c9,53.4388889,-119.7591667,51-12-W6,Alberta,250000,1928-12-31,Alberta Culture and Tourism
IAQLA,Persimmon Creek,Undetermined,,Creek,Water Feature,RIV,0c89e699849c20c37db12217ee37e5c4,53.5722222,-118.6513889,53-5-W6,Alberta,50000,1955-02-02,Alberta Culture and Tourism
IAQLC,Persimmon Range,Undetermined,,Range,Terrain Feature,MTN,0c89e6da849c20c3fa21d4d779b49586,53.5333334,-118.7000000,"52,53-5,6-W6",Alberta,250000,1955-10-06,Alberta Culture and Tourism
IAQLD,Pert Creek,Undetermined,,Creek,Water Feature,RIV,0c89e71b849c20c30d9cc9dc7d730a01,59.8272222,-118.0358333,125-1-W6,Alberta,250000,1955-07-07,Alberta Culture and Tourism
IAEXK,Pert Lake,Undetermined,,Lake,Water Feature,LAKE,0c8476f3849c20c388b35d26b01192c9,59.6780555,-118.0380556,123-1-W6,Alberta,250000,1972-04-26,Alberta Culture and Tourism
IAQLF,Pete Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e79d849c20c3e05f0e3ca4a54c82,55.3625000,-117.7661111,34-73-25-W5,Alberta,250000,1953-09-10,Alberta Culture and Tourism
IAQLG,Peter Lake,Undetermined,,Lake,Water Feature,LAKE,0c89e75b849c20c384e71f9158496df7,55.2850000,-113.9994444,"72,73-26-W4",Alberta,250000,1945-12-08,Alberta Culture and Tourism
IARMT,Peter Lougheed Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,c6a81763d05211d892e2080020a0f4c9,50.6994444,-115.1877778,"18,19,20,21-7,8,9,10-W5",Alberta,1000000,1977-01-01,Alberta Culture and Tourism
IAQLI,Peters Creek,Undetermined,,Creek,Water Feature,RIV,0c89e7de849c20c34b4caa0eabd8100e,51.8544444,-115.9377778,33-14-W2,Alberta,250000,1928-01-03,Alberta Culture and Tourism
IAQLH,Peters Creek,Undetermined,,Creek,Water Feature,RIV,0c89e81e849c20c3d55120bb4cf9b6d7,49.0469444,-112.9497222,24-1-23-W4,Alberta,250000,1939-12-12,Alberta Culture and Tourism
